jȃk	jako	R	R	o	suffix
mlad	mladež	J	N	ež	suffix
млад	младеж	J	N	еж	suffix
гу̏жвати	згужвати	V	V	с	prefix
gužvati	zgužvati	V	V	s	prefix
избрѝсив	неизбрисив	J	J	не	prefix
izbrìsiv	neizbrisiv	J	J	ne	prefix
tok	potok	N	N	po	prefix
ток	поток	N	N	по	prefix
brati	sabrati	V	V	sa	prefix
gar	ugar	N	N	u	prefix
hiniti	hina	V	N	a	suffix
riječ	rječnik	N	N	nik	suffix
ко̏	неко	R	R	не	prefix
učen	učenik	J	N	ik	suffix
jug	južina	N	N	ina	suffix
tok	otok	N	N	o	prefix
piti	pitak	V	J	ak	suffix
gláva	glavni	N	N	ni	suffix
čelnik	načelnik	N	N	na	prefix
зуб	зубар	N	N	ар	suffix
zub	zubar	N	N	ar	suffix
пуп	пупак	N	N	ак	suffix
pup	pupak	N	N	ak	suffix
јутра	сутра	N	N	с	prefix
друг	другар	N	N	ар	suffix
san	besan	N	J	bez	prefix
гутати	прогутати	V	V	про	prefix
gutati	progutati	V	V	pro	prefix
слушати	послушати	V	V	по	prefix
slušati	poslušati	V	V	po	prefix
pad	padež	N	N	ež	suffix
vesti	prevesti	V	V	pre	prefix
живот	животопис	N	N	опис	suffix
далек	издалека	J	R	из	prefix
bol	bolest	N	N	est	suffix
potom	potomstvo	R	N	stvo	suffix
ložiti	prijedlog	V	N	pred	prefix
orati	uzorati	V	V	uz	prefix
орати	узорати	V	V	уз	prefix
бећар	бећаруша	N	N	уша	suffix
bećar	bećaruša	N	N	uša	suffix
služiti	služba	V	N	ba	suffix
učitelj	učiteljica	N	N	ica	suffix
учитељ	учитељица	N	N	ица	suffix
saharin	saharoza	N	N	oza	suffix
zdrav	pozdrav	J	N	po	prefix
stati	prestati	V	V	pre	prefix
stati	postati	V	V	po	prefix
maca	macan	N	N	an	suffix
lov	lovac	N	N	ac	suffix
Ivo	Iva	N	N	a	suffix
učiti	sveučilište	V	N	sve	prefix
rod	porod	N	N	po	prefix
red	pored	N	U	po	prefix
prȃvda	nepravda	N	N	ne	prefix
гонити	погон	V	N	по	prefix
Asirija	asirologija	N	N	logija	suffix
sjekira	sjekirica	N	N	ica	suffix
sekira	sekirica	N	N	ica	suffix
секира	секирица	N	N	ица	suffix
udova	udovica	N	N	ica	suffix
glȃs	glazba	N	N	ba	suffix
oči	naočale	N	U	na	prefix
vȉsiti	visak	V	N	ak	suffix
misao	smisao	N	N	s	prefix
knjiga	knjižara	N	N	ara	suffix
Ivan	Ivana	N	N	a	suffix
mlad	mladac	J	N	ac	suffix
brat	bratac	N	N	ac	suffix
homoseksualan	homoseksualnost	J	N	ost	suffix
брат	братац	N	N	ац	suffix
млад	младац	J	N	ац	suffix
normalan	abnormalan	J	J	ab	prefix
brȁt	bratstvo	N	N	stvo	suffix
brat	bratić	N	N	ić	suffix
bat	batina	N	N	ina	suffix
baždar	baždariti	N	V	iti	suffix
tèhnika	agrotehnika	N	N	agro	prefix
glas	naglasak	N	N	na	prefix
vijest	povijest	N	N	po	prefix
nȍvinār	novinarstvo	N	N	stvo	suffix
tèhnika	elektrotehnika	N	N	elektro	prefix
abnormalan	abnormalnost	J	N	ost	suffix
abonent	abonentica	N	N	ica	suffix
abonent	abonentkinja	N	N	kinja	suffix
mȃran	nemaran	J	J	ne	prefix
marno	nemarno	R	R	ne	prefix
mȃr	nemar	N	N	ne	prefix
alat	alatka	N	N	ka	suffix
poslanstvo	veleposlanstvo	N	N	vele	prefix
dno	bezdan	N	N	bez	prefix
adresa	adresat	N	N	at	suffix
nacionalni	anacionalan	J	J	a	prefix
anđeo	anđelak	N	N	lak	suffix
anđeo	anđelčić	N	N	čić	suffix
kemija	biokemija	N	N	bio	prefix
čȉst	čistota	R	N	ota	suffix
linč	linčovati	N	V	ovati	suffix
srebro	srebrenjak	N	N	njak	suffix
srebro	srebrnjak	N	N	njak	suffix
biti	ubiti	V	V	u	prefix
òvisan	neovisan	J	J	ne	prefix
alkoholizam	antialkoholizam	N	N	anti	prefix
ciklona	anticiklona	N	N	anti	prefix
rȅligiōzan	antireligiozan	J	J	anti	prefix
Sèmīt	antisemit	N	N	anti	prefix
sȍcijālan	antisocijalan	J	J	anti	prefix
podne	popodne	N	N	po	prefix
poznati	upoznati	V	V	u	prefix
leđa	zaleđe	N	N	za	prefix
ставити	оставити	V	V	о	prefix
бити	побити	V	V	по	prefix
писати	написати	V	V	на	prefix
казати	показати	V	V	по	prefix
клонити	поклонити	V	V	по	prefix
sprinter	sprinterica	N	N	ica	suffix
print	printati	N	V	ati	suffix
princ	princeza	N	N	eza	suffix
стати	остати	V	V	о	prefix
кадити	кадило	V	N	ло	suffix
стати	пристати	V	V	при	prefix
staviti	dostaviti	V	V	do	prefix
zȏr	prizor	N	N	pri	prefix
močiti	namočiti	V	V	na	prefix
dićipodići	podići	U	U	po	prefix
dijeliti	podijeliti	V	V	po	prefix
kloniti	nakloniti	V	V	na	prefix
pisati	opisati	V	V	o	prefix
plesti	rasplesti	V	V	raz	prefix
sjetiti	prisjetiti	V	V	pri	prefix
mag	magija	N	N	ija	suffix
kovati	potkovati	V	V	pod	prefix
biti	probiti	V	V	pro	prefix
buditi	probuditi	V	V	pro	prefix
mjeriti	zamjeriti	V	V	za	prefix
graditi	ograda	V	N	o	prefix
gubiti	izgubiti	V	V	iz	prefix
kititi	okititi	V	V	o	prefix
kupiti	okupiti	V	V	o	prefix
kolìko	nekoliko	R	R	ne	prefix
konop	konopac	N	N	ac	suffix
mrijeti	umrijeti	V	V	u	prefix
ići	doći	V	V	do	prefix
boja	bojati	N	U	ti	suffix
dijeliti	razdijeliti	V	V	raz	prefix
krenuti	skrenuti	V	V	s	prefix
tisnuti	stisnuti	V	V	s	prefix
lediti	zalediti	V	V	za	prefix
teći	oteći	V	V	od	prefix
teći	oteći	V	U	o	prefix
bog	zbog	N	U	s	prefix
curiti	procuriti	V	V	pro	prefix
kvariti	pokvariti	V	V	po	prefix
sukati	nasukati	V	V	na	prefix
dȉmiti	zadimiti	V	V	za	prefix
cviliti	cviljenje	V	N	enje	suffix
pušiti	pušač	V	N	ač	suffix
stol	stolnjak	N	N	njak	suffix
lešina	lešinar	N	N	ar	suffix
sila	siledžija	N	N	edžija	suffix
platiti	besplatan	V	J	bez	prefix
ogràničen	neograničen	J	J	ne	prefix
star	starješina	J	N	ešina	suffix
lajati	lavež	V	N	ež	suffix
drijem	drijemež	N	N	ež	suffix
crtati	crtež	V	N	ež	suffix
lik	slika	N	N	s	prefix
slastičar	slastičarna	N	N	na	suffix
staviti	ostaviti	V	V	o	prefix
škola	školetina	N	N	etina	suffix
prijatelj	prijateljica	N	N	ica	suffix
žal	žalost	N	N	ost	suffix
dobar	dobrota	J	N	ota	suffix
tvoriti	tvorba	V	N	ba	suffix
paliti	palež	V	N	ež	suffix
bijes	obijest	N	N	o	prefix
curiti	iscuriti	V	V	iz	prefix
vrh	svrha	N	N	s	prefix
rezati	podrezati	V	V	pod	prefix
lȉti	proliti	V	V	pro	prefix
prìjēmnīk	radioprijemnik	N	N	radio	prefix
odašìljāč	radioodašiljač	N	N	radio	prefix
družiti	pridružiti	V	V	pri	prefix
nov	novost	J	N	ost	suffix
нов	новост	J	N	ост	suffix
дружити	придружити	V	V	при	prefix
kriviti	okriviti	V	V	o	prefix
ли̏ти	пролити	V	V	про	prefix
резати	подрезати	V	V	под	prefix
цурити	исцурити	V	V	из	prefix
tipka	tipkovnica	N	N	ovnica	suffix
žar	požar	N	N	po	prefix
paliti	upaliti	V	V	u	prefix
paliti	zapaliti	V	V	za	prefix
suditi	osuditi	V	V	o	prefix
suditi	presuditi	V	V	pre	prefix
skop	episkop	N	N	epi	prefix
štetiti	oštetiti	V	V	o	prefix
voditi	uvoditi	V	V	u	prefix
računati	zaračunati	V	V	za	prefix
moći	pomoći	V	V	po	prefix
hrabriti	ohrabriti	V	V	o	prefix
piti	popiti	V	V	po	prefix
sjȁti	obasjati	V	V	oba	prefix
strašiti	prestrašiti	V	V	pre	prefix
lediti	odlediti	V	V	od	prefix
tražiti	istražiti	V	V	iz	prefix
tući	istući	V	V	iz	prefix
bosti	podbosti	V	V	pod	prefix
prost	oprostiti	J	V	o	prefix
trošiti	potrošiti	V	V	po	prefix
boraviti	zaboraviti	V	V	za	prefix
suditi	posuditi	V	V	po	prefix
braniti	zabraniti	V	V	za	prefix
kriti	sakriti	V	V	sa	prefix
ići	naći	V	V	na	prefix
sjećati	osjećati	V	V	o	prefix
sjetiti	osjetiti	V	V	o	prefix
gojiti	uzgojiti	V	V	uz	prefix
umòriti	umorstvo	V	N	stvo	suffix
množiti	pomnožiti	V	V	po	prefix
oprez	oprezan	N	J	an	suffix
zvati	pozvati	V	V	po	prefix
stav	ustav	N	N	u	prefix
lijek	liječnik	N	N	nik	suffix
stradati	nastradati	V	V	na	prefix
dȉm	dimiti	N	V	iti	suffix
slikati	naslikati	V	V	na	prefix
dob	razdoblje	N	N	raz	prefix
piti	opiti	V	V	o	prefix
duh	dušnik	N	N	nik	suffix
svoj	svojstvo	J	N	stvo	suffix
prazan	praznina	J	N	ina	suffix
ruka	ručetina	N	N	etina	suffix
ruka	ručica	N	N	ica	suffix
rukav	rukavac	N	N	ac	suffix
ruka	rukopis	N	N	pis	suffix
primjer	primjerak	N	N	ak	suffix
primjer	primjeren	N	J	en	suffix
trkač	trkačica	N	N	ica	suffix
piti	otpiti	V	V	od	prefix
znȁti	priznati	V	V	pri	prefix
grijati	podgrijati	V	V	pod	prefix
mȅsti	smesti	V	V	s	prefix
trijebiti	istrijebiti	V	V	iz	prefix
dignuti	podignuti	V	V	po	prefix
klobuk	klobučar	N	N	ar	suffix
boca	bočica	N	N	ica	suffix
red	redak	N	N	ak	suffix
igrač	igračica	N	N	ica	suffix
igra	igračka	N	N	čka	suffix
reći	proreći	V	V	pro	prefix
obožavatelj	obožavateljica	N	N	ica	suffix
pustiti	popustiti	V	V	po	prefix
mjeriti	izmjeriti	V	V	iz	prefix
razbor	razborit	N	J	it	suffix
viđati	predviđati	V	V	pred	prefix
pustiti	dopustiti	V	V	do	prefix
maknuti	zamaknuti	V	V	za	prefix
teći	steći	V	U	s	prefix
reći	izreći	V	V	iz	prefix
kopati	iskopati	V	V	iz	prefix
teći	proteći	V	U	pro	prefix
čúvati	pričuvati	V	V	pri	prefix
mamiti	izmamiti	V	V	iz	prefix
poznati	prepoznati	V	V	pre	prefix
kidati	raskidati	V	V	raz	prefix
davati	predavati	V	V	pre	prefix
misliti	domisliti	V	V	do	prefix
vidjeti	predvidjeti	V	V	pred	prefix
štit	štititi	N	V	iti	suffix
tȑgati	rastrgati	V	V	ràz	prefix
činiti	podčiniti	V	V	pod	prefix
kuća	kućica	N	N	ica	suffix
tužiti	rastužiti	V	V	ras	prefix
ìći	prići	V	V	pri	prefix
vladati	prevladati	V	V	pre	prefix
tjerati	natjerati	V	V	na	prefix
susjed	susjeda	N	N	a	suffix
motati	odmotati	V	V	od	prefix
sȉliti	prisiliti	V	V	pri	prefix
pustiti	opustiti	V	V	o	prefix
puštati	opuštati	V	V	o	prefix
poznavati	upoznavati	V	V	u	prefix
jasniti	pojasniti	V	V	po	prefix
потом	потомство	R	N	ство	suffix
simetrija	asimetrija	N	N	a	prefix
лешина	лешинар	N	N	ар	suffix
леш	лешина	N	N	ина	suffix
leš	lešina	N	N	ina	suffix
mreti	umreti	V	V	u	prefix
govoriti	odgovoriti	V	V	od	prefix
mati	maternica	N	N	nica	suffix
poznati	spoznati	V	V	s	prefix
nos	nosić	N	N	ić	suffix
ставити	поставити	V	V	по	prefix
pasti	opasti	V	V	o	prefix
градити	оградити	V	V	о	prefix
stati	pristati	V	V	pri	prefix
štȍ	nešto	U	U	ne	prefix
šta	ništa	U	U	ni	prefix
учен	ученик	J	N	ик	suffix
учен	ученица	J	N	ица	suffix
peći	pecivo	V	N	ivo	suffix
mjeriti	mjerilo	V	N	lo	suffix
òrao	orlušina	N	N	ina	suffix
prȉsutan	sveprisutan	J	J	sve	prefix
ȕčen	veleučen	N	N	vele	prefix
ȗman	veleuman	J	J	vele	prefix
bog	bezbožan	N	J	bez	prefix
uman	bezuman	J	J	bez	prefix
mogúćnōst	svemogućnost	N	N	sve	prefix
stric	stričev	N	J	ev	suffix
žalost	nažalost	N	R	na	prefix
kȁd	nekad	R	R	ne	prefix
kàda	nekada	R	R	ne	prefix
liti	zaliti	V	V	za	prefix
piti	ispiti	V	V	iz	prefix
piti	propiti	V	V	pro	prefix
reći	poreći	V	V	po	prefix
reći	ureći	V	V	u	prefix
reći	zareći	V	V	za	prefix
govoriti	izgovoriti	V	V	iz	prefix
govòriti	prigovoriti	V	V	pri	prefix
govoriti	progovoriti	V	V	pro	prefix
govoriti	ugovoriti	V	V	u	prefix
ići	otići	V	V	od	prefix
ići	izaći	V	V	iz	prefix
jesti	pojesti	V	V	po	prefix
laziti	nalaziti	V	V	na	prefix
stajati	ostajati	V	V	o	prefix
stati	ostati	V	V	o	prefix
željeti	poželjeti	V	V	po	prefix
stati	ustati	V	V	u	prefix
put	poput	U	U	po	prefix
van	izvan	R	U	iz	prefix
duž	uzduž	N	U	uz	prefix
sred	usred	U	U	u	prefix
dávno	nedavno	R	R	ne	prefix
nekad	ponekad	R	R	po	prefix
vijek	odvijeka	N	R	od	prefix
posvema	posvemašnji	R	J	šnji	suffix
bȕre	burence	N	N	ence	suffix
pasti	napasti	V	V	na	prefix
padati	napadati	V	V	na	prefix
kazati	dokazati	V	V	do	prefix
kazivati	dokazivati	V	V	do	prefix
pisati	potpisati	V	V	pod	prefix
nositi	prenositi	V	V	pre	prefix
kidati	prekidati	V	V	pre	prefix
maknuti	razmaknuti	V	V	raz	prefix
micati	razmicati	V	V	raz	prefix
pasti	spasti	V	V	s	prefix
padati	spadati	V	V	s	prefix
kupiti	skupiti	V	V	s	prefix
nositi	unositi	V	V	u	prefix
brati	izabrati	V	V	iz	prefix
birati	izabirati	V	V	iz	prefix
kupiti	potkupiti	V	V	pod	prefix
прѝје̄мнӣк	радиопријемник	N	N	радио	prefix
prȉjatelj	neprijatelj	N	N	ne	prefix
пријатељ	непријатељ	N	N	не	prefix
ubojstvo	samoubojstvo	N	N	samo	prefix
svijest	podsvijest	N	N	pod	prefix
gađati	pogađati	V	V	po	prefix
жар	пожар	N	N	по	prefix
богат	богатство	J	N	ство	suffix
ћор	ћорав	J	J	ав	suffix
ćor	ćorav	J	J	av	suffix
ljubiti	poljubiti	V	V	po	prefix
konj	konjic	N	N	ic	suffix
krasti	ukrasti	V	V	u	prefix
принц	принцеза	N	N	еза	suffix
подне	поподне	N	N	по	prefix
ток	оток	N	N	о	prefix
скоп	епископ	N	N	епи	prefix
prostran	prostranstvo	J	N	stvo	suffix
викенд	викендица	N	N	ица	suffix
vikend	vikendica	N	N	ica	suffix
сила	силеџија	N	N	еџија	suffix
став	устав	N	N	у	prefix
lediti	slediti	V	V	s	prefix
Marin	Marinko	N	N	ko	suffix
Branko	Branka	N	N	a	suffix
Ana	Anka	N	N	ka	suffix
Dragan	Dragana	N	N	a	suffix
bog	polubog	N	N	polu	prefix
djevojka	djevojčica	N	N	ica	suffix
tvoriti	stvoriti	V	V	s	prefix
voditelj	voditeljica	N	N	ica	suffix
pasti	raspasti	V	V	raz	prefix
padati	raspadati	V	V	raz	prefix
razum	razumljiv	N	J	ljiv	suffix
razùmljiv	nerazumljiv	J	J	ne	prefix
stojati	postojati	V	V	po	prefix
stajati	ustajati	V	V	u	prefix
grm	grmlje	N	N	je	suffix
grm	grmolik	N	J	olik	suffix
pčela	pčelar	N	N	ar	suffix
rijedak	rijetkost	J	N	ost	suffix
znati	poznati	V	V	po	prefix
razbojnik	razbojnica	N	N	ica	suffix
lik	oblik	N	N	ob	prefix
počinak	otpočinak	N	N	ot	prefix
boj	bojnik	N	N	nik	suffix
porod	preporod	N	N	pre	prefix
brod	brodica	N	N	ica	suffix
brod	brodić	N	N	ić	suffix
prijelaz	prijelazan	N	J	an	suffix
Škot	Škotkinja	N	N	kinja	suffix
prijam	prijamnik	N	N	nik	suffix
prijem	prijemnik	N	N	nik	suffix
prȉje	prijašnji	R	J	šnji	suffix
lagan	polagan	J	J	po	prefix
sȉliti	usiliti	V	V	u	prefix
zrȃk	ozračje	N	N	o	prefix
glȅdati	dvogled	V	N	dvo	prefix
zrijéti	sitnozor	N	N	sitno	prefix
pròmišljen	nepromišljen	J	J	ne	prefix
razuman	razumnost	J	N	ost	suffix
dȁh	predah	N	N	pre	prefix
pravnik	pravnica	N	N	ica	suffix
gledati	pregled	V	N	pre	prefix
vrata	vratar	N	N	ar	suffix
krasan	prekrasan	J	J	pre	prefix
ljubiti	zaljubiti	V	V	za	prefix
ulaz	ulazak	N	N	ak	suffix
laziti	ulaziti	V	V	u	prefix
ići	ući	V	V	u	prefix
braniti	obraniti	V	V	o	prefix
ићи	доћи	V	V	до	prefix
улаз	улазак	N	N	ак	suffix
лазити	улазити	V	V	у	prefix
pas	pasji	N	J	ji	suffix
braniti	odbraniti	V	V	od	prefix
бранити	одбранити	V	V	од	prefix
пасти	напасти	V	V	на	prefix
падати	нападати	V	V	на	prefix
бранити	забранити	V	V	за	prefix
govor	govornik	N	N	nik	suffix
ekonòmija	makroekonomija	N	N	makro	prefix
besposlen	besposlenost	J	N	ost	suffix
posao	besposlen	N	J	bez	prefix
posao	besposlica	N	N	bez	prefix
ruka	poruka	N	N	po	prefix
sažeti	sažetak	V	N	ak	suffix
žeti	sažeti	V	V	sa	prefix
goditi	dogoditi	V	V	do	prefix
kázati	otkazati	V	V	od	prefix
dati	izdati	V	V	iz	prefix
staviti	sastaviti	V	V	sa	prefix
staviti	rastaviti	V	V	raz	prefix
činiti	učiniti	V	V	u	prefix
činiti	načiniti	V	V	na	prefix
vršiti	izvršiti	V	V	iz	prefix
bȁviti	obaviti	V	V	o	prefix
viti	obaviti	V	V	ob	prefix
vidjeti	izvidjeti	V	V	iz	prefix
učen	učenica	J	N	ica	suffix
brojati	pribrojati	V	V	pri	prefix
voditi	zavoditi	V	V	za	prefix
osjećaj	predosjećaj	N	N	pred	prefix
smislen	dvosmislen	J	J	dvo	prefix
misliti	sumnjati	V	V	su	prefix
dizati	podizati	V	V	po	prefix
nȍvinār	novinarka	N	N	ka	suffix
hvaliti	pohvaliti	V	V	po	prefix
segnuti	dosegnuti	V	V	do	prefix
gȍvōr	dogovor	N	N	do	prefix
narav	naravno	N	R	no	suffix
cimer	cimerica	N	N	ica	suffix
pȁsti	pripasti	V	V	pri	prefix
pȁdati	pripadati	V	V	pri	prefix
životan	beživotan	J	J	bez	prefix
baviti	nabaviti	V	V	na	prefix
plašiti	uplašiti	V	V	u	prefix
željeti	zaželjeti	V	V	za	prefix
dovoljan	zadovoljan	J	J	za	prefix
šȕmār	šumarstvo	N	N	stvo	suffix
šarlatan	šarlatanstvo	N	N	stvo	suffix
kriti	pokriti	V	V	po	prefix
pljačkati	opljačkati	V	V	o	prefix
buditi	uzbuditi	V	V	uz	prefix
grliti	zagrliti	V	V	za	prefix
pušiti	popušiti	V	V	po	prefix
praviti	popraviti	V	V	po	prefix
put	usput	R	R	uz	prefix
vrstan	izvrstan	J	J	iz	prefix
závisan	nezavisan	J	J	ne	prefix
vrijediti	uvrijediti	V	V	u	prefix
minuti	preminuti	V	V	pre	prefix
ginuti	poginuti	V	V	po	prefix
ginuti	uginuti	V	V	u	prefix
prìmjeren	neprimjeren	J	J	ne	prefix
tàktika	fonotaktika	N	N	fono	prefix
zàteći	zatočnik	V	N	nik	suffix
rič	ričnik	N	N	nik	suffix
gristi	ugristi	V	V	u	prefix
mena	zameniti	N	U	za	prefix
mena	zamenjivati	N	U	za	prefix
dȅda	pradeda	N	N	pra	prefix
bȁba	prababa	N	N	pra	prefix
ùnuk	praunuk	N	N	pra	prefix
брат	полубрат	N	N	полу	prefix
brat	polubrat	N	N	polu	prefix
у̀нук	праунук	N	N	пра	prefix
mjera	namjera	N	N	na	prefix
smislen	besmislen	J	J	bez	prefix
smisao	besmisao	N	N	bez	prefix
šala	šalica	N	N	ica	suffix
špijun	špijunka	N	N	ka	suffix
risati	obris	V	N	ob	prefix
željezo	željezara	N	N	ara	suffix
ašik	ašikovati	N	V	ovati	suffix
ашик	ашиковати	N	V	овати	suffix
žena	jednoženstvo	N	N	jedno	prefix
žena	dvoženstvo	N	N	dvo	prefix
cvijet	cvijetak	N	N	ak	suffix
cvit	cvitak	N	N	ak	suffix
род	пород	N	N	по	prefix
smrtan	besmrtan	J	J	bez	prefix
ubojica	samoubojica	N	N	samo	prefix
očarati	razočarati	V	V	raz	prefix
smrtnost	besmrtnost	N	N	bez	prefix
kalk	kalkirati	N	V	irati	suffix
peka	pekarnica	N	N	arnica	suffix
nuditi	iznuditi	V	V	iz	prefix
šȕma	prašuma	N	N	pra	prefix
buniti	pobuniti	V	V	po	prefix
nenadan	iznenadan	J	J	iz	prefix
zráčiti	ozračiti	V	V	o	prefix
pravac	polupravac	N	N	polu	prefix
tvrditi	potvrditi	V	V	po	prefix
peta	potpetica	N	N	pod	prefix
правда	неправда	N	N	не	prefix
kémija	petrokemija	N	N	petro	prefix
челник	начелник	N	N	на	prefix
ćudljiv	ćudljivost	J	N	ost	suffix
uravnòtēžen	neuravnotežen	J	J	ne	prefix
snajper	snajperist	N	N	ist	suffix
skrbiti	opskrbiti	V	V	op	prefix
smiješiti	nasmiješiti	V	V	na	prefix
králjev	kraljevstvo	J	N	stvo	suffix
termin	terminologija	N	N	logija	suffix
brȉga	nebriga	N	N	ne	prefix
brižan	bezbrižan	U	J	bez	prefix
čarati	očarati	V	V	o	prefix
drijemati	pridrijemati	V	V	pri	prefix
drijemati	zadrijemati	V	V	za	prefix
piti	napiti	V	V	na	prefix
рука	рукопис	N	N	пис	suffix
pred	ispred	U	U	iz	prefix
ùbiti	ubistvo	V	N	stvo	suffix
бити	убити	V	V	у	prefix
vidjeti	zavidjeti	V	V	za	prefix
slijediti	naslijediti	V	V	na	prefix
nemoguć	nemoguće	J	R	e	suffix
jáviti	prijaviti	V	V	pri	prefix
javiti	odjaviti	V	V	od	prefix
pjesna	pjesnik	N	U	ik	suffix
griješiti	pogriješiti	V	V	po	prefix
prazniti	isprazniti	V	V	iz	prefix
pričati	ispričati	V	V	iz	prefix
čìstāč	čistačica	N	N	ica	suffix
aktivirati	deaktivirati	V	V	de	prefix
šaren	šarenica	J	N	ica	suffix
pȍvijēst	prapovijest	N	N	pra	prefix
pȍvijēsnī	prapovijesni	J	J	pra	prefix
izvesti	proizvesti	V	V	pro	prefix
izvoditi	proizvoditi	V	V	pro	prefix
ȍsećāj	saosećaj	N	N	sa	prefix
spisatelj	spisateljica	N	N	ica	suffix
разуман	разумност	J	N	ост	suffix
stati	nastati	V	V	na	prefix
vući	svući	V	V	s	prefix
vlačiti	svlačiti	V	V	s	prefix
skrȍmnōst	neskromnost	N	N	ne	prefix
sraman	besraman	J	J	bez	prefix
stidan	bestidan	J	J	bez	prefix
sramiti	posramiti	V	V	po	prefix
Božić	božićni	N	J	ni	suffix
kuhati	skuhati	V	V	s	prefix
bȉti	bitje	V	N	tje	suffix
jȅtra	jetrica	N	N	ica	suffix
djenuti	odjenuti	V	V	o	prefix
muzej	muzejski	N	J	ski	suffix
jàčati	ojačati	V	V	o	prefix
tvòriti	otvoriti	V	V	od	prefix
kob	sukob	N	N	su	prefix
rasti	odrasti	V	V	od	prefix
posvojitelj	posvojiteljica	N	N	ica	suffix
ko	niko	U	U	ni	prefix
pustiti	spustiti	V	V	s	prefix
puštati	spuštati	V	V	s	prefix
lomiti	slomiti	V	V	s	prefix
progon	progonstvo	N	N	stvo	suffix
krojač	krojačica	N	N	ica	suffix
sud	sudba	N	N	ba	suffix
